OPENBVE18230
#ACCELERATION
1,1,25,25,7
1.5,1.5,45,45,7
2.7,2.7,60,60,7
3.6,3.6,75,75,15
#PERFORMANCE
3.6            ; Deceleration
0.35           ; CoefficientOfStaticFriction
0              ; Reserved (not used)
0.0025         ; CoefficientOfRollingResistance
1.2            ; AerodynamicDragCoefficient
#DELAY
0.3,0,0,0      ; DelayPowerUp
0.3,0,0,0      ; DelayPowerDown
0.3,0,0,0      ; DelayBrakeUp
0.3,0,0,0      ; DelayBrakeDown
0              ; ElectricBrakeDelayUp
0              ; ElectricBrakeDelayDown
0,0,0,0,0,0,0,0; DelayLocoBrakeUp (1.5.3.4+)
0,0,0,0,0,0,0,0; DelayLocoBrakeDown (1.5.3.4+)
#MOVE
1000           ; JerkPowerUp
1000           ; JerkPowerDown
1000           ; JerkBrakeUp
1000           ; JerkBrakeDown
300            ; BrakeCylinderUp
200            ; BrakeCylinderDown
#BRAKE
1              ; BrakeType
0              ; BrakeControlSystem
0              ; BrakeControlSpeed
0              ; LocoBrakeType (1.5.3.4+)
#PRESSURE
295.3846152    ; BrakeCylinderServiceMaximumPressure
480            ; BrakeCylinderEmergencyMaximumPressure
690            ; MainReservoirMinimumPressure
780            ; MainReservoirMaximumPressure
490            ; BrakePipeNormalPressure
#HANDLE
1              ; HandleType
4              ; PowerNotches
4              ; BrakeNotches
0              ; PowerNotchReduceSteps
0              ; EbHandleBehaviour (1.5.3.3+)
0              ; LocoBrakeNotches (1.5.3.4+)
0              ; LocoBrakeType (1.5.3.4+)
4              ; DriverPowerNotches
4              ; DriverBrakeNotches
#CAB
500            ; X
2600           ; Y
300            ; Z
0              ; DriverCar
#CAR
38.3           ; MotorCarMass
1              ; NumberOfMotorCars
32.2           ; TrailerCarMass
0              ; NumberOfTrailerCars
11.84          ; LengthOfACar
1              ; FrontCarIsAMotorCar
2.69           ; WidthOfACar
3.615          ; HeightOfACar
1.5            ; CenterOfGravityHeight
5              ; ExposedFrontalArea
1.6            ; UnexposedFrontalArea
#DEVICE
0              ; Ats
1              ; Atc
1              ; Eb
1              ; ConstSpeed
1              ; HoldBrake
3              ; ReAdhesionDevice
0              ; Reserved (not used)
0              ; PassAlarm
2              ; DoorOpenMode
2              ; DoorCloseMode
1000           ; DoorWidth
0              ; DoorMaxTolerance
#MOTOR_P1
0,98.68421,1.818182
0,98.68421,6.872727
0,98.68421,11.92727
0,98.68421,16.98182
0,98.68421,22.03637
0,98.68421,27.09091
0,98.68421,32.14546
0,98.68421,37.2
0,98.68421,42.25455
0,98.68421,47.30909
0,98.68421,52.36364
0,98.68421,57.41819
0,98.68421,62.47273
0,98.68421,67.52728
0,98.68421,72.58183
0,98.68421,77.63637
0,98.68421,82.69091
0,98.68421,87.74546
0,98.68421,92.8
0,98.68421,97.85455
0,98.68421,102.9091
0,98.68421,107.9636
0,98.68421,114.0351
0,98.68421,118.7134
0,98.68421,123.3918
0,98.68421,128.0702
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,98.68421,128
0,99.04971,128
0,99.07163,128
0,99.09357,128
0,99.11549,128
0,99.13743,128
0,99.15936,128
0,99.18128,128
0,99.20322,128
0,99.22514,128
0,99.24708,128
0,99.269,128
0,99.29093,128
0,99.31287,128
0,99.33479,128
0,99.35672,128
0,99.37865,128
0,99.40058,128
0,99.42252,128
0,99.44444,128
0,99.46637,128
0,99.4883,128
0,99.51023,128
0,99.53217,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,128
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59838,127.7108
0,99.59514,127.7108
0,99.59514,127.7108
0,99.59514,127.7108
0,99.59514,127.7108
0,99.59514,127.7108
0,99.59514,127.7108
0,99.59514,127.7108
0,99.59514,128
0,99.59514,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
0,100,128
-1,100,128
#MOTOR_P2
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1.239362,128
1,1.580875,128
1,1.922389,128
1,2.263902,128
1,2.605415,128
1,2.946928,128
1,3.288441,128
1,3.629954,128
1,3.971467,128
1,4.312981,128
1,4.654494,128
1,4.996007,128
1,5.33752,128
1,5.679033,128
1,6.020546,128
1,6.36206,128
1,6.703573,128
1,7.045086,128
1,7.386599,128
1,7.728112,128
1,8.069625,128
1,8.411138,128
1,8.75265,128
1,9.094163,128
1,9.435676,128
1,9.777188,128
1,10.1187,128
1,10.46021,128
1,10.80173,128
1,11.14324,128
1,11.48475,128
1,11.82626,128
1,12.16778,128
1,12.50929,128
1,12.8508,128
1,13.19232,128
1,13.53383,128
1,13.87534,128
1,14.21685,128
1,14.55837,128
1,14.89988,128
1,15.24139,128
1,15.5829,128
1,15.92442,128
1,16.26593,128
1,16.60744,128
1,16.94896,128
1,17.29047,128
1,17.63198,128
1,17.97349,128
1,18.31501,128
1,18.65652,128
1,18.99803,128
1,19.33954,128
1,19.68106,128
1,20.02257,128
1,20.36408,128
1,20.7056,128
1,21.04711,128
1,21.38862,128
1,21.73013,128
1,22.07165,128
1,22.41316,128
1,22.75467,128
1,23.09618,128
1,23.4377,128
1,23.77921,128
1,24.12072,128
1,24.46223,128
1,24.80375,128
1,25.14526,128
1,25.48677,128
1,25.82829,128
1,26.1698,128
1,26.51131,128
1,26.85282,128
1,27.19434,128
1,27.53585,128
1,27.87736,128
1,28.21887,128
1,28.56039,128
1,28.9019,128
1,29.24341,128
1,29.58492,128
1,29.92644,128
1,30.26795,128
1,30.60946,128
1,30.95098,128
1,31.29249,128
1,31.634,128
1,31.97551,128
1,32.31703,128
1,32.65854,128
1,33.00006,128
1,33.34157,128
1,33.68309,128
1,34.0246,128
1,34.36612,128
1,34.70763,128
1,35.04914,128
1,35.39066,128
1,35.73217,128
1,36.07369,128
1,36.4152,128
1,36.75672,128
1,37.09823,128
1,37.43975,128
1,37.78126,128
1,38.12278,128
1,38.46429,128
1,38.80581,128
1,39.14732,128
1,39.48883,128
1,39.83035,128
1,40.17186,128
1,40.51338,128
1,40.85489,128
1,41.19641,128
1,41.53792,128
1,41.87944,128
1,42.22095,128
1,42.56247,128
1,42.90398,128
1,43.24549,128
1,43.58701,128
1,43.92852,128
1,44.27004,128
1,44.61155,128
1,44.95307,128
1,45.29458,128
1,45.6361,128
1,45.97761,128
1,46.31913,128
1,46.66064,128
1,47.00216,128
1,47.34367,128
1,47.68518,128
1,48.0267,128
1,48.36821,128
1,48.70973,128
1,49.05124,128
1,49.39276,128
1,49.73427,128
1,50.07579,128
1,50.4173,128
1,50.75882,128
1,51.10033,128
1,51.44184,128
1,51.78336,128
1,52.12487,128
1,52.46639,128
1,52.8079,128
1,53.14942,128
1,53.49093,128
1,53.83245,128
1,54.17396,128
1,54.51548,128
1,54.85699,128
1,55.19851,128
1,55.54002,128
1,55.88153,128
1,56.22305,128
1,56.56456,128
1,56.90608,128
1,57.24759,128
1,57.58911,128
1,57.93062,128
1,58.27214,128
1,58.61365,128
1,58.95517,128
1,59.29668,128
1,59.6382,128
1,59.97971,128
1,60.32122,128
1,60.66274,128
1,61.00425,128
1,61.34577,128
1,61.68728,128
1,62.0288,128
1,62.37031,128
1,62.71183,128
1,63.05334,128
1,63.39486,128
1,63.73637,128
1,64.07788,128
1,64.4194,128
1,64.76091,128
1,65.10242,128
1,65.44394,128
1,65.78545,128
1,66.12697,128
1,66.46848,128
1,66.81,128
1,67.15151,128
1,67.49303,128
1,67.83454,128
1,68.17606,128
1,68.51757,128
1,68.85909,128
1,69.2006,128
1,69.54211,128
1,69.88363,128
1,70.22514,128
1,70.56666,128
1,70.90817,128
1,71.24969,128
1,71.5912,128
1,71.93272,128
1,72.27423,128
1,72.61575,128
1,72.95726,128
1,73.29877,128
1,73.64029,128
1,73.9818,128
1,74.32332,128
1,74.66483,128
1,75.00635,128
1,75.34786,128
1,75.68938,128
1,76.03089,128
1,76.37241,128
1,76.71392,128
1,77.05544,128
1,77.39695,128
1,77.73846,128
1,78.07998,128
1,78.42149,128
1,78.76301,128
1,79.10452,128
1,79.44604,128
1,79.78755,128
1,80.12907,128
1,80.47058,128
1,80.8121,128
1,81.15361,128
1,81.49512,128
1,81.83664,128
1,82.17815,128
1,82.51967,128
1,82.86118,128
1,83.2027,128
1,83.54421,128
1,83.88573,128
1,84.22724,128
1,84.56876,128
1,84.91027,128
1,85.25179,128
1,85.5933,128
1,85.93481,128
1,86.27633,128
1,86.61784,128
1,86.95936,128
1,87.30087,128
1,87.64239,128
1,87.9839,128
1,88.32542,128
1,88.66693,128
1,89.00845,128
1,89.34996,128
1,89.69147,128
1,90.03299,128
1,90.3745,128
1,90.71602,128
1,91.05753,128
1,91.39905,128
1,91.74056,128
1,92.08208,128
1,92.42359,128
1,92.76511,128
1,93.10662,128
1,93.44814,128
1,93.78965,128
1,94.13116,128
1,94.47268,128
1,94.81419,128
1,95.15571,128
1,95.49722,128
1,95.83874,128
1,96.18025,128
1,96.52177,128
1,96.86328,128
1,97.2048,128
1,97.54631,128
1,97.88783,128
1,98.22934,128
1,98.57085,128
1,98.91237,128
1,99.25388,128
1,100.4049,128
1,100.6194,128
1,100.834,128
1,101.0486,128
1,101.2632,128
1,101.4777,128
1,101.6923,128
1,101.9069,128
1,102.1215,128
1,102.3361,128
1,102.5506,128
1,102.7652,128
1,102.9798,128
1,103.1944,128
1,103.4089,128
1,103.6235,128
1,103.8381,128
1,104.0527,128
1,104.2672,128
1,104.4818,128
1,104.6964,128
1,104.911,128
1,105.1255,128
1,105.3401,128
1,105.5547,128
1,105.7693,128
1,105.9839,128
1,106.1984,128
1,106.413,128
1,106.6276,128
1,106.8422,128
1,107.0567,128
1,107.2713,128
1,107.4859,128
1,107.7005,128
1,107.915,128
1,108.1296,128
1,108.3442,128
1,108.5588,128
1,108.7734,128
1,108.9879,128
1,109.2025,128
1,109.4171,128
1,109.6317,128
1,109.8462,128
1,110.0608,128
1,110.2754,128
1,110.49,128
1,110.7045,128
1,110.9191,128
1,111.1337,128
1,111.3483,128
1,111.5629,128
1,111.7774,128
1,111.992,128
1,112.2066,128
1,112.4212,128
1,112.6357,128
1,112.8503,128
1,113.0649,128
1,113.2795,128
1,113.494,128
1,113.7086,128
1,113.9232,128
1,114.1378,128
1,114.3523,128
1,114.5669,128
1,114.7815,128
1,114.9961,128
1,115.2107,128
1,115.4252,128
1,115.6398,128
1,115.8544,128
1,116.069,128
1,116.2835,128
1,116.4981,128
1,116.7127,128
1,116.9273,128
1,117.1418,128
1,117.3564,128
1,117.571,128
1,117.7856,128
1,118.0002,128
1,118.2147,128
1,118.4293,128
1,118.6439,128
1,118.8585,128
1,119.073,128
1,119.2876,128
1,119.5022,128
1,119.7168,128
1,119.9313,128
1,120.1459,128
1,120.3605,128
1,120.5751,128
1,120.7896,128
1,121.0042,128
1,121.2188,128
1,121.4334,128
1,121.648,128
1,121.8625,128
1,122.0771,128
1,122.2917,128
1,122.5063,128
1,122.7208,128
1,122.9354,128
1,123.15,128
1,123.3646,128
1,123.5791,128
1,123.7937,128
1,124.0083,128
1,124.2229,128
1,124.4375,128
1,124.652,128
1,124.8666,128
1,125.0812,128
1,125.2958,128
1,125.5103,128
1,125.7249,128
1,125.9395,128
1,126.1541,128
1,126.3686,128
1,126.5832,128
1,126.7978,128
1,127.0124,128
1,127.227,128
1,127.4415,128
1,127.6561,128
1,127.8707,128
1,128.0853,128
1,128.2998,128
1,128.5144,128
1,128.729,128
1,128.9435,128
1,129.1581,128
1,129.3727,128
1,129.5872,128
1,129.8018,128
1,130.0164,128
1,130.2309,128
1,130.4455,128
1,130.6601,128
1,130.8746,128
1,131.0892,128
1,131.3038,128
1,131.5184,128
1,131.7329,128
1,131.9475,128
1,132.1621,128
1,132.3766,128
1,132.5912,128
1,132.8058,128
1,133.0203,128
1,133.2349,128
1,133.4495,128
1,133.664,128
1,133.8786,128
1,134.0932,128
1,134.3078,128
1,134.5223,128
1,134.7369,128
1,134.9515,128
1,135.166,128
1,135.3806,128
1,135.5952,128
1,135.8097,128
1,136.0243,128
1,136.2389,128
1,136.4534,128
1,136.668,128
1,136.8826,128
1,137.0972,128
1,137.3117,128
1,137.5263,128
1,137.7409,128
1,137.9554,128
1,138.17,128
1,138.3846,128
1,138.5991,128
1,138.8137,128
1,139.0283,128
1,139.2428,128
1,139.4574,128
1,139.672,128
1,139.8866,128
1,140.1011,128
1,140.3157,128
1,140.5303,128
1,140.7448,128
1,140.9594,128
1,141.174,128
1,141.3885,128
1,141.6031,128
1,141.8177,128
1,142.0322,128
1,142.2468,128
1,142.4614,128
1,142.6759,128
1,142.8905,128
1,143.1051,128
-1,143.3197,128
#MOTOR_B1
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1,128
1,1.239362,128
1,1.580875,128
1,1.922389,128
1,2.263902,128
1,2.605415,128
1,2.946928,128
1,3.288441,128
1,3.629954,128
1,3.971467,128
1,4.312981,128
1,4.654494,128
1,4.996007,128
1,5.33752,128
1,5.679033,128
1,6.020546,128
1,6.36206,128
1,6.703573,128
1,7.045086,128
1,7.386599,128
1,7.728112,128
1,8.069625,128
1,8.411138,128
1,8.75265,128
1,9.094163,128
1,9.435676,128
1,9.777188,128
1,10.1187,128
1,10.46021,128
1,10.80173,128
1,11.14324,128
1,11.48475,128
1,11.82626,128
1,12.16778,128
1,12.50929,128
1,12.8508,128
1,13.19232,128
1,13.53383,128
1,13.87534,128
1,14.21685,128
1,14.55837,128
1,14.89988,128
1,15.24139,128
1,15.5829,128
1,15.92442,128
1,16.26593,128
1,16.60744,128
1,16.94896,128
1,17.29047,128
1,17.63198,128
1,17.97349,128
1,18.31501,128
1,18.65652,128
1,18.99803,128
1,19.33954,128
1,19.68106,128
1,20.02257,128
1,20.36408,128
1,20.7056,128
1,21.04711,128
1,21.38862,128
1,21.73013,128
1,22.07165,128
1,22.41316,128
1,22.75467,128
1,23.09618,128
1,23.4377,128
1,23.77921,128
1,24.12072,128
1,24.46223,128
1,24.80375,128
1,25.14526,128
1,25.48677,128
1,25.82829,128
1,26.1698,128
1,26.51131,128
1,26.85282,128
1,27.19434,128
1,27.53585,128
1,27.87736,128
1,28.21887,128
1,28.56039,128
1,28.9019,128
1,29.24341,128
1,29.58492,128
1,29.92644,128
1,30.26795,128
1,30.60946,128
1,30.95098,128
1,31.29249,128
1,31.634,128
1,31.97551,128
1,32.31703,128
1,32.65854,128
1,33.00006,128
1,33.34157,128
1,33.68309,128
1,34.0246,128
1,34.36612,128
1,34.70763,128
1,35.04914,128
1,35.39066,128
1,35.73217,128
1,36.07369,128
1,36.4152,128
1,36.75672,128
1,37.09823,128
1,37.43975,128
1,37.78126,128
1,38.12278,128
1,38.46429,128
1,38.80581,128
1,39.14732,128
1,39.48883,128
1,39.83035,128
1,40.17186,128
1,40.51338,128
1,40.85489,128
1,41.19641,128
1,41.53792,128
1,41.87944,128
1,42.22095,128
1,42.56247,128
1,42.90398,128
1,43.24549,128
1,43.58701,128
1,43.92852,128
1,44.27004,128
1,44.61155,128
1,44.95307,128
1,45.29458,128
1,45.6361,128
1,45.97761,128
1,46.31913,128
1,46.66064,128
1,47.00216,128
1,47.34367,128
1,47.68518,128
1,48.0267,128
1,48.36821,128
1,48.70973,128
1,49.05124,128
1,49.39276,128
1,49.73427,128
